file	sha256	table	index	name	type	bind	visibility	section	value	size	undefined	related_name
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	10146	set_ate_rx_stat_reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x62590	0x12c	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	10195	vow_variable_reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x30a490	0x40c	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	10234	cntl_reset_all_fsm_in_ifdown	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x22fa90	0xd8	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	10278	ser_tans_ser_state	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x398130	0x50	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	10347	SetRxvStatReset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x12db04	0xc4	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	10478	DfsZeroHandOffRecovery	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x1f4c70	0x90	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	10482	glb_npu_en_tx	STT_OBJECT	STB_LOCAL	STV_DEFAULT	.data	0xa1e8	0x1	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	10497	MtCmdWifiSpectrumStart	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0xe4514	0x14	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	10611	host_notify_npuMbox	STT_NOTYPE	STB_GLOBAL	STV_DEFAULT	SHN_UNDEF	0x0	0x0	1	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	10734	get_ecnt_npu_dev	STT_NOTYPE	STB_GLOBAL	STV_DEFAULT	SHN_UNDEF	0x0	0x0	1	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	10817	__page_frag_cache_drain	STT_NOTYPE	STB_GLOBAL	STV_DEFAULT	SHN_UNDEF	0x0	0x0	1	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_hwifi.ko	6d82ba02d96d638da9e80592a63e31c09d2f8603620066b604c1702d1171c8f7	.symtab	184	mtk_ge_start_npu	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0xcec4	0x34	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_hwifi.ko	6d82ba02d96d638da9e80592a63e31c09d2f8603620066b604c1702d1171c8f7	.symtab	219	mtk_ge_stop_npu	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0xce90	0x34	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_hwifi.ko	6d82ba02d96d638da9e80592a63e31c09d2f8603620066b604c1702d1171c8f7	.symtab	272	mtk_ge_hw_reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0xd020	0x2c	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_hwifi.ko	6d82ba02d96d638da9e80592a63e31c09d2f8603620066b604c1702d1171c8f7	.symtab	312	mtk_bus_rx_ser_event	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x6f4	0xb0	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	50	pci_dma_rx_process_hostadpt	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x5230	0x1d8	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	51	npu_pci_dma_tx_data_queue	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x7104	0x248	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	52	send_rro_stop_msg_2_NPU	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x6370	0x268	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	53	glb_npu_trans2	STT_OBJECT	STB_LOCAL	STV_DEFAULT	.bss	0x20	0x8	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	57	npu_pci_dma_init_tx_data_queue	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x5810	0x23c	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	60	npu_band_trans_bit2num	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x5060	0x60	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	62	npu_is_tx_data_ring	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x6b70	0x64	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	69	npu_assign_trans	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x73d0	0xac	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	70	tasklet_schedule_rx_data_done_hostadpt_ring0	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x5500	0xc4	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	71	npu_rro_init_ind_cmd_queue	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x6bd4	0x390	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	72	npu_pci_dma_sw_init_device	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x67d4	0x39c	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	74	glb_npu_trans1	STT_OBJECT	STB_LOCAL	STV_DEFAULT	.bss	0x18	0x8	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	76	npu_unassign_trans	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text.unlikely	0x414	0x5c	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	77	npu_pci_dma_init_rx_event_queue	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x5a50	0x334	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	79	npu_tx_tk_entry_release	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x50f0	0x3c	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	80	send_rro_done_msg_2_NPU	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x6250	0x118	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	81	npu_pci_dma_init_rx_data_queue	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x5d84	0x4cc	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	82	npu_pci_dma_sw_init_rx_queue	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x7350	0x7c	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	83	npu_tx_slow_path_test_code_pkt_clone	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x50c0	0x30	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	87	npu_alloc_for_txp_slow_path_fast_path	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x56f0	0x120	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	88	npu_allowed_ring	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x4e80	0xa8	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	89	g_npu_used_opt_type	STT_OBJECT	STB_LOCAL	STV_DEFAULT	.data	0x220	0x1	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	90	pci_dma_rx_poll_hostadpt_ring0	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x5410	0xf0	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	98	tasklet_schedule_rx_data_done_hostadpt_ring1	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x55c4	0x124	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	101	npu_get_pcie_index	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x4f30	0x130	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	102	npu_hw_init_queue_bus_write	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x65e0	0x1f4	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	106	npu_pci_irq_handler	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x6f64	0x1a0	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	123	toHostadptPktHandle_hook	STT_NOTYPE	STB_GLOBAL	STV_DEFAULT	SHN_UNDEF	0x0	0x0	1	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	131	npu_wifi_offload_get_ba_node_addr	STT_NOTYPE	STB_GLOBAL	STV_DEFAULT	SHN_UNDEF	0x0	0x0	1	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	137	glb_npu_en_rx	STT_NOTYPE	STB_GLOBAL	STV_DEFAULT	SHN_UNDEF	0x0	0x0	1	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	138	host_notify_npuMbox	STT_NOTYPE	STB_GLOBAL	STV_DEFAULT	SHN_UNDEF	0x0	0x0	1	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	161	glb_npu_en_tx	STT_NOTYPE	STB_GLOBAL	STV_DEFAULT	SHN_UNDEF	0x0	0x0	1	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	181	__page_frag_cache_drain	STT_NOTYPE	STB_GLOBAL	STV_DEFAULT	SHN_UNDEF	0x0	0x0	1	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	182	get_ecnt_npu_dev	STT_NOTYPE	STB_GLOBAL	STV_DEFAULT	SHN_UNDEF	0x0	0x0	1	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	189	fromHostadptPktHandle_hook	STT_NOTYPE	STB_GLOBAL	STV_DEFAULT	SHN_UNDEF	0x0	0x0	1	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.symtab	209	mtk_bus_rx_ser_event	STT_NOTYPE	STB_GLOBAL	STV_DEFAULT	SHN_UNDEF	0x0	0x0	1	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/npu.ko	fecef1a24531765da1243de773ee7e9bb5b20ff47f1ad3b3736e1f09e9db088e	.symtab	18	boot_all_npu_cores	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0xa50	0x14	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/npu.ko	fecef1a24531765da1243de773ee7e9bb5b20ff47f1ad3b3736e1f09e9db088e	.symtab	19	npu_init_code_unc_addr	STT_OBJECT	STB_LOCAL	STV_DEFAULT	.bss	0x20	0x4	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/npu.ko	fecef1a24531765da1243de773ee7e9bb5b20ff47f1ad3b3736e1f09e9db088e	.symtab	23	set_npu_wifi_offload_eagle_rro_debug	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text.unlikely	0x1c0	0x14	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/npu.ko	fecef1a24531765da1243de773ee7e9bb5b20ff47f1ad3b3736e1f09e9db088e	.symtab	25	npu_init_code_phy_addr	STT_OBJECT	STB_LOCAL	STV_DEFAULT	.bss	0x50	0x4	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/npu.ko	fecef1a24531765da1243de773ee7e9bb5b20ff47f1ad3b3736e1f09e9db088e	.symtab	27	print_npu_wifi_offload_dbg_counter	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0xd90	0x48	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/npu.ko	fecef1a24531765da1243de773ee7e9bb5b20ff47f1ad3b3736e1f09e9db088e	.symtab	29	host_dump_npu_csr	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text.unlikely	0x10c	0xb4	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/npu.ko	fecef1a24531765da1243de773ee7e9bb5b20ff47f1ad3b3736e1f09e9db088e	.symtab	31	print_npu_wifi_offload_tx_dbg_counter	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0xec0	0x164	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/npu.ko	fecef1a24531765da1243de773ee7e9bb5b20ff47f1ad3b3736e1f09e9db088e	.symtab	35	npu_wifi_offload_get_dbg_counter_address	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0xb30	0x258	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/npu.ko	fecef1a24531765da1243de773ee7e9bb5b20ff47f1ad3b3736e1f09e9db088e	.symtab	43	npu_wifi_offload_get_tx_pkt_buf_addr	STT_NOTYPE	STB_GLOBAL	STV_DEFAULT	SHN_UNDEF	0x0	0x0	1	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/npu.ko	fecef1a24531765da1243de773ee7e9bb5b20ff47f1ad3b3736e1f09e9db088e	.symtab	48	set_npu_needed_info	STT_NOTYPE	STB_GLOBAL	STV_DEFAULT	SHN_UNDEF	0x0	0x0	1	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/npu.ko	fecef1a24531765da1243de773ee7e9bb5b20ff47f1ad3b3736e1f09e9db088e	.symtab	49	host_notify_npuMbox	STT_NOTYPE	STB_GLOBAL	STV_DEFAULT	SHN_UNDEF	0x0	0x0	1	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/npu.ko	fecef1a24531765da1243de773ee7e9bb5b20ff47f1ad3b3736e1f09e9db088e	.symtab	56	npu_stat	STT_NOTYPE	STB_GLOBAL	STV_DEFAULT	SHN_UNDEF	0x0	0x0	1	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/npu.ko	fecef1a24531765da1243de773ee7e9bb5b20ff47f1ad3b3736e1f09e9db088e	.symtab	59	get_npu_dbg_csr	STT_NOTYPE	STB_GLOBAL	STV_DEFAULT	SHN_UNDEF	0x0	0x0	1	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/npu.ko	fecef1a24531765da1243de773ee7e9bb5b20ff47f1ad3b3736e1f09e9db088e	.symtab	60	boot_npu_all_cores	STT_NOTYPE	STB_GLOBAL	STV_DEFAULT	SHN_UNDEF	0x0	0x0	1	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/npu.ko	fecef1a24531765da1243de773ee7e9bb5b20ff47f1ad3b3736e1f09e9db088e	.symtab	61	test_ram_b4_npu_load	STT_NOTYPE	STB_GLOBAL	STV_DEFAULT	SHN_UNDEF	0x0	0x0	1	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/npu.ko	fecef1a24531765da1243de773ee7e9bb5b20ff47f1ad3b3736e1f09e9db088e	.symtab	64	npu_wifi_offload_get_force_to_cpu_flag	STT_NOTYPE	STB_GLOBAL	STV_DEFAULT	SHN_UNDEF	0x0	0x0	1	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/npu.ko	fecef1a24531765da1243de773ee7e9bb5b20ff47f1ad3b3736e1f09e9db088e	.symtab	65	npu_wifi_offload_get_pkt_buf_addr	STT_NOTYPE	STB_GLOBAL	STV_DEFAULT	SHN_UNDEF	0x0	0x0	1	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/npu.ko	fecef1a24531765da1243de773ee7e9bb5b20ff47f1ad3b3736e1f09e9db088e	.symtab	66	get_ecnt_npu_dev	STT_NOTYPE	STB_GLOBAL	STV_DEFAULT	SHN_UNDEF	0x0	0x0	1	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/phy_10g.ko	142639c5e92e176bd35ba9894ba740ff5a5403b3cec39a229e88726a6513ed78	.symtab	72	pma_reg_reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x22e50	0x2a4	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/phy_10g.ko	142639c5e92e176bd35ba9894ba740ff5a5403b3cec39a229e88726a6513ed78	.symtab	88	phy_pcs_reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0xc11c	0x1c	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/phy_10g.ko	142639c5e92e176bd35ba9894ba740ff5a5403b3cec39a229e88726a6513ed78	.symtab	104	xPON_Phy_Reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0xbec4	0x34	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/phy_10g.ko	142639c5e92e176bd35ba9894ba740ff5a5403b3cec39a229e88726a6513ed78	.symtab	143	en7581_xepon_phy_pma_reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x20a28	0x140	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/phy_10g.ko	142639c5e92e176bd35ba9894ba740ff5a5403b3cec39a229e88726a6513ed78	.symtab	158	en7581_gepon_pon_phy_reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x1028c	0x8c	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/phy_10g.ko	142639c5e92e176bd35ba9894ba740ff5a5403b3cec39a229e88726a6513ed78	.symtab	167	XPON_RX_preset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x262fc	0x20c	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/phy_10g.ko	142639c5e92e176bd35ba9894ba740ff5a5403b3cec39a229e88726a6513ed78	.symtab	175	phy_pma_reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0xc028	0xd8	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/phy_10g.ko	142639c5e92e176bd35ba9894ba740ff5a5403b3cec39a229e88726a6513ed78	.symtab	183	en7581_xepon_pon_phy_reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x1aa08	0x98	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/phy_10g.ko	142639c5e92e176bd35ba9894ba740ff5a5403b3cec39a229e88726a6513ed78	.symtab	217	en7581_xgpon_pon_phy_reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x13d98	0xb4	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/phy_10g.ko	142639c5e92e176bd35ba9894ba740ff5a5403b3cec39a229e88726a6513ed78	.symtab	244	en7581_xgpon_phy_pma_reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x1a86c	0x19c	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/phy_10g.ko	142639c5e92e176bd35ba9894ba740ff5a5403b3cec39a229e88726a6513ed78	.symtab	250	fiber_plug_reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x23410	0xe0	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/phy_10g.ko	142639c5e92e176bd35ba9894ba740ff5a5403b3cec39a229e88726a6513ed78	.symtab	252	phy_reset_counter	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x1634	0x20	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/phy_10g.ko	142639c5e92e176bd35ba9894ba740ff5a5403b3cec39a229e88726a6513ed78	.symtab	268	phy_pcs_fpgaif_reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0xc100	0x1c	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/phy_10g.ko	142639c5e92e176bd35ba9894ba740ff5a5403b3cec39a229e88726a6513ed78	.symtab	269	en7581_phy_reset_counter	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0xf9e0	0x118	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/phy_10g.ko	142639c5e92e176bd35ba9894ba740ff5a5403b3cec39a229e88726a6513ed78	.symtab	273	XPON_DIG_reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x275f8	0x2c0	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/phy_10g.ko	142639c5e92e176bd35ba9894ba740ff5a5403b3cec39a229e88726a6513ed78	.symtab	274	en7581_gepon_phy_pma_reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x13c98	0x100	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/qdma_lan.ko	cad7c2494eaeb9883bc0596839f17d650ab4ce93179c8271b91ae0f9953c02c2	.symtab	514	qdma_reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x10984	0x87c	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/qdma_wan.ko	711cb5e8a1c7971b0eaee361382d9002e742696567d19131f03688259b933f11	.symtab	355	qdma_reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x9370	0x588	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/sch_hfsc.ko	602d5bfa7a315fcdc8fe67e6949a4a81f614e016131cf30350289b30f3d0fa66	.symtab	90	qdisc_reset	STT_NOTYPE	STB_GLOBAL	STV_DEFAULT	SHN_UNDEF	0x0	0x0	1	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/sch_htb.ko	c1832569e49445f5a5066e641b6296147a1c0301a3786dbfe13b5c61fea8fd45	.symtab	116	qdisc_reset	STT_NOTYPE	STB_GLOBAL	STV_DEFAULT	SHN_UNDEF	0x0	0x0	1	1
